SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Webb El,"810 E LOUISIANA ST, MCKINNEY, TX 75069",482985003362,https://www.schools.mckinneyisd.net/webb/,1
Caldwell El,"601 W LOUISIANA ST, MCKINNEY, TX 75069",482985006300,http://www.k12guides.com/school/Caldwell-El:482985006300.html,3
Slaughter El,"2706 WOLFORD ST, MCKINNEY, TX 75070",482985006953,http://www.newleafpropertymanagement.com/schools/public/482985006953/slaughter-el-mckinney-tx,3
J J A E P,"1 DUVALL ST, MCKINNEY, TX 75069",482985007556,https://dataexplorer.agile-ed.com/Lookup/TX/689007-J-J-A-E-P,2
C T Eddins El,"311 PEREGRINE DR, MCKINNEY, TX 75070",482985007833,https://txschools.gov/schools/043907113/profile,1
Serenity High,"2100 WHITE AVE, MCKINNEY, TX 75069",482985008149,http://serenity.mckinneyisd.net/,4
County Residential Center,"4700 COMMUNITY DR, MCKINNEY, TX 75071",482985008486,https://schools.texastribune.org/districts/mckinney-isd/county-residential-center/,5
Roy Lee Walker El,"4000 COCKRILL DR, MCKINNEY, TX 75070",482985008733,https://txschools.gov/schools/043907115/profile,4
Earl & Lottie Wolford El,"6951 BERKSHIRE RD, MCKINNEY, TX 75070",482985008734,https://education.uslocalsearch.info/es/earl-lottie-wolford-elementary-school-1-469-302-4700.html,3
Gary And Bobbye Jack Minshew El,"300 JOPLIN DR, MCKINNEY, TX 75071",482985010503,https://txschools.gov/schools/043907121/profile,2
J B Wilmeth El,"901 LACIMA DR, MCKINNEY, TX 75071",482985010504,https://education.uslocalsearch.info/de/j-b-wilmeth-elementary-school-1-469-302-7400.html,1
Lizzie Nell Cundiff Mcclure El,"1753 N RIDGE RD, MCKINNEY, TX 75071",482985012083,https://education.uslocalsearch.info/en/lizzie-nell-cundiff-mcclure-elementary-school-1-469-302-9450.html,2
Dowell Middle,"301 S E RDG RD, MCKINNEY, TX 75070",482985016952,https://www.dowellmiddleschool.net/,1
Medina Valley Middle,"8395 FM 471 S, CASTROVILLE, TX 78009",483006008876,https://www.mvisd.com/Domain/9,1
Castroville El,"1000 MADRID, CASTROVILLE, TX 78009",483006010958,https://www.mvisd.com/Domain/10,2
Lacoste El,"16069 UVALDE ST, LACOSTE, TX 78039",483006010959,https://www.mvisd.com/Domain/11,2
Potranco El,"190 CR 381 S, SAN ANTONIO, TX 78253",483006010960,https://www.mvisd.com/Domain/12,1
Bexar County Juvenile Justice Academy (Bcjja),"1402 N HACKBERRY, SAN ANTONIO, TX 78208",483006011304,https://www.bexar.org/2396/Juvenile-Justice-Academy,1
Luckey Ranch El,"12045 LUCKEY RIVER, SAN ANTONIO, TX 78252",483006013658,https://www.mvisd.com/Domain/13,1
Melissa Middle,"2950 CARDINAL DR, MELISSA, TX 75454",483012003379,https://www.melissaisd.org/schools/melissa-middle-school/,1
Harry Mckillop El,"3509 LIBERTY WAY, MELISSA, TX 75454",483012006143,https://www.melissaisd.org/schools/harry-mckillop-elementary-school/,1
Austin El,"515 S 9TH ST, MEMPHIS, TX 79245",483018003380,https://www.hisawyer.com/listings/schools/131825-austin-elementary,3
Memphis Middle,"1110 N 16TH ST, MEMPHIS, TX 79245",483018003382,https://www.hisawyer.com/listings/schools/131823-memphis-middle,1
Travis El,"710 N 12TH ST, MEMPHIS, TX 79245",483018003383,https://www.hisawyer.com/listings/providers/131822-travis-elementary,3
Menard El,"200 GAY, MENARD, TX 76859",483021003384,https://hillcountryportal.com/menard.html,1
Taylor El,"900 N MISSOURI AVE, MERCEDES, TX 78570",483025003390,https://www.misdtx.net/apps/pages/index.jsp?uREC_ID=1619936&type=d&pREC_ID=1755983,1
Travis El,"1551 S GEORGIA AVE, MERCEDES, TX 78570",483025003391,https://travis.misdtx.net/apps/pages/index.jsp?uREC_ID=1612421&type=d,4
Mercedes Academic Academy,"720 S MILE 1 E, MERCEDES, TX 78570",483025006996,https://maa.misdtx.net/,1
Jjaep-Southwest Key Program,"1313 S 18TH ST, EDINBURG, TX 78539",483025008655,https://schools.texastribune.org/districts/mercedes-isd/jjaep-southwest-key-program/,1
Ruben Hinojosa El,"500 S RIO RICO RD, MERCEDES, TX 78570",483025009298,https://hinojosa.misdtx.net/,1
Mercedes Early College Academy,"837 S OHIO, MERCEDES, TX 78570",483025012441,https://www.misdtx.net/apps/pages/index.jsp?uREC_ID=1619936&type=d&pREC_ID=1755988,1
Meridian El,"550 CR 2515, MERIDIAN, TX 76665",483030006178,http://www.k12guides.com/school/Meridian-El:483030006178.html,5
Merkel El,"1512 STH 5TH, MERKEL, TX 79536",483034003395,https://www.merkelisd.net/,3
Merkel Middle,"302 ASH, MERKEL, TX 79536",483034003397,https://www.hisawyer.com/listings/schools/131839-merkel-middle,2
Irion El,"405 N 3RD ST, MERTZON, TX 76941",483036003399,https://edunify.org/us/school/amp/irion-el-mertzon-tx-4803399,3
Moss El,"1208 NEW MARKET RD, MESQUITE, TX 75149",483039000567,http://mosselementary.mesquiteisd.org/,1
Agnew Middle,"729 WILKINSON DR, MESQUITE, TX 75149",483039003401,https://agnewmiddleschool.mesquiteisd.org/,1
Black El,"328 E NEWSOM ST, MESQUITE, TX 75149",483039003402,https://www.hisawyer.com/listings/schools/131889-black-elementary,1
Florence El,"4621 GLENEAGLE ST, MESQUITE, TX 75150",483039003403,https://www.hisawyer.com/listings/providers/131888-florence-elementary,2
Floyd El,"3025 HICKORY TREE RD, BALCH SPRINGS, TX 75180",483039003404,https://floydelementary.mesquiteisd.org/,1
Galloway El,"200 CLARY DR, MESQUITE, TX 75149",483039003405,https://gallowayelementary.mesquiteisd.org/,1
Hodges El,"14401 SPRING OAKS, BALCH SPRINGS, TX 75180",483039003406,https://hodgeselementary.mesquiteisd.org/,1
Hanby El,"912 CASCADE ST, MESQUITE, TX 75149",483039003407,http://www.k12guides.com/school/Hanby-El:483039003407.html,2
Lawrence El,"3811 RICHMAN DR, MESQUITE, TX 75150",483039003408,http://lawrenceelementary.mesquiteisd.org/,1
Mcdonald Middle,"2930 TOWN E BLVD, MESQUITE, TX 75150",483039003409,https://mcdonaldmiddleschool.mesquiteisd.org/,1
Mcwhorter El,"1700 HICKORY TREE RD, MESQUITE, TX 75149",483039003410,https://mcwhorterelementary.mesquiteisd.org/,1
Motley El,"3719 MOON DR, MESQUITE, TX 75150",483039003412,https://motleyelementary.mesquiteisd.org/,1
Range El,"2600 BAMBOO ST, MESQUITE, TX 75150",483039003414,https://txschools.gov/schools/057914108/profile,3
Rugel El,"2701 SYBIL DR, MESQUITE, TX 75149",483039003415,https://rugelelementary.mesquiteisd.org/,1
Rutherford El,"1607 SIERRA DR, MESQUITE, TX 75149",483039003416,https://rutherfordelementary.mesquiteisd.org/,1
Seabourn El,"2300 SANDY LN, MESQUITE, TX 75149",483039003417,https://www.realtyhop.com/schools/k12/tx/mesquite/seabourn-el-75149,3
Shands El,"4836 SHANDS DR, MESQUITE, TX 75150",483039003418,http://shandselementary.mesquiteisd.org/,1
Tisinger El,"1701 HILLCREST ST, MESQUITE, TX 75149",483039003419,https://tisingerelementary.mesquiteisd.org/,1
Tosch El,"2424 LARCHMONT DR, MESQUITE, TX 75150",483039003420,https://toschelementary.mesquiteisd.org/,1
Vanston Middle,"3230 KARLA DR, MESQUITE, TX 75150",483039003421,https://vanstonmiddleschool.mesquiteisd.org/contact-us,2
Wilkinson Middle,"2100 CREST PARK DR, MESQUITE, TX 75149",483039003423,https://wilkinsonmiddleschool.mesquiteisd.org/,3
Mckenzie El,"3535 STEPHENS GREEN, MESQUITE, TX 75150",483039005551,https://mckenzieelementary.mesquiteisd.org/,1
Porter El,"517 VIA AVENIDA, MESQUITE, TX 75150",483039005552,https://porterelementary.mesquiteisd.org/contact-us,2
Beasley El,"919 GREEN CANYON DR, MESQUITE, TX 75150",483039005778,https://beasleyelementary.mesquiteisd.org/,1
Price El,"630 STROUD LN, GARLAND, TX 75043",483039005779,https://priceelementary.mesquiteisd.org/,2
Shaw El,"707 PURPLE SAGE TRL, MESQUITE, TX 75150",483039005898,https://shawelementary.mesquiteisd.org/,1
Kimball El,"4010 CORYELL WAY, MESQUITE, TX 75150",483039006144,https://kimballelementary.mesquiteisd.org/,1
New Middle,"3700 S BELTLINE RD, MESQUITE, TX 75181",483039006449,https://newmiddleschool.mesquiteisd.org/,1
Pirrung El,"1500 CREEK VLY, MESQUITE, TX 75181",483039006450,https://pirrungelementary.mesquiteisd.org/,1
Cannaday El,"2701 CHISOLM TR, MESQUITE, TX 75150",483039006583,https://cannadayelementary.mesquiteisd.org/,1
Austin El,"3020 POTEET DR, MESQUITE, TX 75150",483039006755,https://austinelementary.mesquiteisd.org/,1
Thompson El,"2525 HELEN LN, MESQUITE, TX 75181",483039006972,https://www.hisawyer.com/listings/schools/131853-thompson-elementary,2
Berry Middle,"2675 BEAR DR, MESQUITE, TX 75181",483039007579,https://berrymiddleschool.mesquiteisd.org/,1
Smith El,"2300 MESQUITE VALLEY RD, MESQUITE, TX 75149",483039007860,https://smithelementary.mesquiteisd.org/,1
Gray El,"3500 PIONEER RD, BALCH SPRINGS, TX 75180",483039008192,https://grayelementary.mesquiteisd.org/,1
Gentry El,"1901 TWIN OAKS DR, MESQUITE, TX 75181",483039009574,https://gentryelementary.mesquiteisd.org/,2
Mackey El,"14900 N SPRING RIDGE CIR, BALCH SPRINGS, TX 75180",483039010601,https://mackeyelementary.mesquiteisd.org/,1
Terry Middle,"2351 EDWARDS CHURCH RD, MESQUITE, TX 75181",483039011201,https://terrymiddleschool.mesquiteisd.org/contact-us,2
Achziger El,"3300 RIDGERANCH RD, MESQUITE, TX 75181",483039012089,https://achzigerelementary.mesquiteisd.org/,1
Mesquite Academy,"2704 MOTLEY, MESQUITE, TX 75150",483039016973,https://mesquiteacademy.mesquiteisd.org/,1
Bonham El,"909 BONHAM ST, MIDLAND, TX 79703",483057003432,https://www.midlandisd.net/bonham,1
Burnet El,"900 S RAYMOND RD, MIDLAND, TX 79703",483057003434,https://www.midlandisd.net/burnet,2
De Zavala El,"705 N LEE ST, MIDLAND, TX 79701",483057003436,https://www.midlandisd.net/dezavala,1
Emerson El,"2800 MOSS AVE, MIDLAND, TX 79705",483057003438,https://www.midlandisd.net/emerson,1
Fannin El,"2400 FANNIN AVE, MIDLAND, TX 79705",483057003439,https://www.midlandisd.net/fannin,1
Henderson El,"4800 GRACELAND DR, MIDLAND, TX 79703",483057003441,https://www.midlandisd.net/henderson,2
Jones El,"4919 SHADYLANE DR, MIDLAND, TX 79703",483057003443,https://www.midlandisd.net/jones,1
Lamar El,"3200 KESSLER AVE, MIDLAND, TX 79701",483057003444,https://www.midlandisd.net/lamar,3
Long El,"4200 CEDAR SPRING DR, MIDLAND, TX 79703",483057003446,https://www.hisawyer.com/listings/providers/131918-long-elementary,1
Milam El,"301 E DORMARD AVE, MIDLAND, TX 79705",483057003448,https://www.midlandisd.net/milam,1
Rusk El,"2601 WEDGEWOOD ST, MIDLAND, TX 79707",483057003450,https://www.midlandisd.net/rusk,1
South El,"200 W DAKOTA AVE, MIDLAND, TX 79701",483057003452,https://www.midlandisd.net/south,1
Greathouse El,"5107 GREATHOUSE AVE, MIDLAND, TX 79707",483057005121,https://www.midlandisd.net/greathouse,1
Parker El,"3800 NORWOOD ST, MIDLAND, TX 79707",483057005899,https://www.midlandisd.net/parker,1
Santa Rita El,"5306 WHITMAN ST, MIDLAND, TX 79705",483057005900,https://www.midlandisd.net/santarita,1
Scharbauer El,"2115 HEREFORD BLVD, MIDLAND, TX 79707",483057006145,https://www.midlandisd.net/scharbauer,1
Bush El,"5001 PRESTON DR, MIDLAND, TX 79707",483057006757,https://www.midlandisd.net/bush,1
Carver Center,"1300 E WALL ST, MIDLAND, TX 79701",483057008987,https://www.midlandisd.net/carver,1
Washington Stem Academy,"1800 E WALL ST, MIDLAND, TX 79701",483057008988,https://www.midlandisd.net/washington,1
Midland Alternative Program,"2101 W MISSOURI, MIDLAND, TX 79701",483057012704,https://www.midlandisd.net/Domain/2240,1
General Tommy Franks El,"401 E PARKER AVE, MIDLAND, TX 79701",483057013622,https://www.midlandisd.net/franks,1
Frank Seale Middle,"700 GEORGE HOPPER RD, MIDLOTHIAN, TX 76065",483060006303,https://fsms.misd.gs/,1
Irvin El,"700 W AVE H, MIDLOTHIAN, TX 76065",483060006304,https://www.newleafpropertymanagement.com/index.cfm?fuseaction=school.public_detail&school=483060006304,3
T E Baxter El,"1050 PARK PL, MIDLOTHIAN, TX 76065",483060006586,https://txschools.gov/schools/070908104/profile,2
Longbranch El,"6631 F M 1387, MIDLOTHIAN, TX 76065",483060007589,https://longbranch.misd.gs/,1
Mt Peak El,"5201 F M 663, MIDLOTHIAN, TX 76065",483060007590,https://www.hisawyer.com/listings/providers/131936-mt-peak-elementary,2
Walnut Grove Middle,"990 N WALNUT GROVE RD, MIDLOTHIAN, TX 76065",483060010630,https://wgms.misd.gs/,2
Larue Miller El,"2800 SUDITH LN, MIDLOTHIAN, TX 76065",483060011529,https://miller.misd.gs/,1
Woodway El,"325 ESTATES DR, WACO, TX 76712",483064003462,https://www.midwayisd.org/woodway,3
Midway Middle,"800 HEWITT DR, HEWITT, TX 76643",483064003464,https://www.midwayisd.org/Page/3222,1
Speegleville El,"101 MAYWOOD, WACO, TX 76712",483064005554,https://www.midwayisd.org/domain/738,2
Hewitt El,"900 PANTHERWAY, HEWITT, TX 76643",483064006452,https://www.midwayisd.org/hewitt,4
Spring Valley El,"610 SPRING VLY RD, HEWITT, TX 76643",483064006453,https://www.midwayisd.org/springvalley,2
South Bosque El,"1 WICKSON RD, WACO, TX 76712",483064006886,https://www.midwayisd.org/southbosque,1
Woodgate Int,"9400 CHAPEL RD, WACO, TX 76712",483064007033,https://www.midwayisd.org/woodgate,1
Challenge Academy,"3805 S 3RD ST, WACO, TX 76706",483064007394,http://www.trueschools.com/middle-schools/texas/waco/challenge-academy/,4
Castleman Creek El,"755 S HEWITT DR, HEWITT, TX 76643",483064012131,https://www.midwayisd.org/castlemancreek,1
River Valley Int,"4750 SPEEGLEVILLE RD, WACO, TX 76712",483064012440,https://www.midwayisd.org/rivervalley,2
Milano El,"500 N 5TH ST, MILANO, TX 76556",483069005556,https://www.milanoisd.net/,1
Miles El,"1001 ROBINSON, MILES, TX 76861",483075006887,https://www.milesisd.net/,1
Millsap El,"101 WILSON BEND RD, MILLSAP, TX 76066",483087003476,https://www.millsapisd.net/domain/50,1
Millsap Middle,"301 E BRAZOS ST, MILLSAP, TX 76066",483087009008,https://txschools.gov/schools/184904041/profile,1
Mineola Pri,"1555 W LOOP, MINEOLA, TX 75773",483093003478,https://www.mineolaisd.net/o/mineola-ps,1
Mineola Middle,"1555 W LOOP, MINEOLA, TX 75773",483093003481,https://www.mineolaisd.net/o/mineola-ms,1
Houston El,"300 S W 13TH ST, MINERAL WELLS, TX 76067",483095003484,https://hes.mwisd.net/apps/contact/,2
Lamar El,"2012 S E 12TH ST, MINERAL WELLS, TX 76067",483095003485,https://les.mwisd.net/apps/pages/index.jsp?uREC_ID=354476&type=d,1
Mineral Wells Academy,"3810 RAM BLVD, MINERAL WELLS, TX 76067",483095008348,https://mwa.mwisd.net/,1
Carl C Waitz El,"842 W SAINT FRANCIS AVE, ALTON, TX 78573",483104001509,https://www.elementaryschool.me/schooldetails/88432/carl-c-waitz-el,2
Alton El,"205 N CHICAGO, ALTON, TX 78573",483104003492,https://alton.mcisd.net/,1
Bryan El,"1300 ELM DR, MISSION, TX 78572",483104003493,http://www.k12guides.com/school/Bryan-El:483104003493.html,3
Castro El,"200 S MAYBERRY, MISSION, TX 78572",483104003494,https://castro.mcisd.net/,1
Marcell El,"1101 N HOLLAND, MISSION, TX 78572",483104003495,https://marcell.mcisd.net/,1
Pearson El,"315 HOLLAND AVE, MISSION, TX 78572",483104003498,https://pearson.mcisd.net/,1
Cantu El,"920 W MAIN AVE, ALTON, TX 78573",483104005901,https://www.hisawyer.com/listings/providers/131989-cantu-elementary,2
Leal El,"318 S LOS EBANOS RD, MISSION, TX 78572",483104006017,https://leal.mcisd.net/apps/maps/,1
Mims El,"200 E TWO MILE RD, MISSION, TX 78574",483104006146,https://mims.mcisd.net/,1
Salinas El,"10820 N CONWAY AVE, MISSION, TX 78573",483104007963,https://salinas.mcisd.net/,3
Roosevelt Alternative School,"407 E 3RD ST, MISSION, TX 78572",483104008657,https://ras.mcisd.net/,1
Hurla M Midkiff El,"4201 N MAYBERRY, PALMHURST, TX 78574",483104009483,http://www.k12guides.com/school/Hurla-M-Midkiff-El:483104009483.html,1
Raquel Cavazos El,"803 S LOS EBANOS BLVD, ALTON, TX 78573",483104009485,https://cavazos.mcisd.net/,1
Hilda C Escobar/Alicia C Rios El,"3505 N TROSPER RD, MISSION, TX 78574",483104011386,"https://texas.hometownlocator.com/schools/profiles,n,hilda%20c%20escobar/alicia%20c%20rios%20el,z,78574,t,pb,i,1108313.cfm",4
George Cullender Kind,"1100 S LEON AVE, MONAHANS, TX 79756",483117003504,https://gck.mwpisd.esc18.net/,1
Sudderth El,"701 N CAROL, MONAHANS, TX 79756",483117003508,https://ses.mwpisd.esc18.net/,1
Tatom El,"1600 S CALVIN AVE, MONAHANS, TX 79756",483117003509,https://www.hisawyer.com/listings/providers/131998-tatom-elementary,1
Monte Alto El,"25149 FIRST ST, MONTE ALTO, TX 78538",483123003511,https://www.montealtoisd.org/,1
Jose Borrego Middle,"25149 FIRST ST, MONTE ALTO, TX 78538",483123007357,https://jbms.montealtoisd.org/,1
Montgomery El,"13755 LIBERTY ST, MONTGOMERY, TX 77316",483126003512,http://schools.misd.org/page/carriewilliams-home,1
Stewart Creek El,"18990 STEWART CREEK RD, MONTGOMERY, TX 77356",483126009353,http://schools.misd.org/page/sces.homepage,1
Lone Star El,"16600 FM 2854, MONTGOMERY, TX 77316",483126011310,http://schools.misd.org/page/lses.homepage,1
Madeley Ranch El,"3500 MADELEY RANCH RD, MONTGOMERY, TX 77356",483126012213,http://schools.misd.org/page/mres.homepage,1
Moody El,"200 AVE D, MOODY, TX 76557",483129003515,https://es.moodyisd.org/,1
Moody Middle,"107 CORA LEE LN, MOODY, TX 76557",483129021424,https://ms.moodyisd.org/,1
Morton School,"500 CHAMPION DR, MORTON, TX 79346",483147003523,https://www.mortonisd.net/,1
P E P,"STATE HWY 303, PEP, TX 79353",483147008145,http://www.k12guides.com/school/P-E-P:483147008145.html,5
Frances Corprew El,"909 SCHOOL ST, MOUNT PLEASANT, TX 75455",483176003533,https://www.mpisd.net/corprew/,1
Annie Sims El,"1801 E 1ST ST, MOUNT PLEASANT, TX 75455",483176003536,https://www.mpisd.net/sims/,2
Vivian Fowler El,"503 N OTYSON, MOUNT PLEASANT, TX 75455",483176003537,https://www.hisawyer.com/listings/schools/132036-vivian-fowler-elementary,1
Child Development Center,"1602 W FERGUSON RD, MOUNT PLEASANT, TX 75455",483176017078,https://www.mpisd.net/cdc/contact/,1
Muenster El,"912 N WALNUT ST, MUENSTER, TX 76252",483186003544,https://www.hisawyer.com/listings/providers/132046-muenster-elementary,1
Mullin Oaks,"800 FM 3254, BROWNWOOD, TX 76001",483192013019,https://www.mullinisd.net/6415,2
Parkview School - Lubbock,"2402 CANYON LAKE DR, LUBBOCK, TX 79415",483192013340,https://www.mullinisd.net/16212,1
Munday El,"1111 W MAIN, MUNDAY, TX 76371",483197003552,https://www.hisawyer.com/listings/schools/132055-munday-elementary,1
Emeline Carpenter El,"1005 LEROY ST, NACOGDOCHES, TX 75961",483209003557,http://nacisd-ecats.ss5.sharpschool.com/,1
Fredonia El,"1326 S FREDONIA ST, NACOGDOCHES, TX 75964",483209003558,http://nacisd-fes.ss5.sharpschool.com/,1
Brooks-Quinn-Jones El,"907 N SANDERS ST, NACOGDOCHES, TX 75964",483209003559,http://nacisd-bqjes.ss5.sharpschool.com/,1
Nettie Marshall Academy Of Dual Language,"422 W COX ST, NACOGDOCHES, TX 75964",483209003560,http://nacisd-nmadl.ss5.sharpschool.com/,1
Raguet El,"2708 RAGUET ST, NACOGDOCHES, TX 75961",483209003562,http://nacisd-res.ss5.sharpschool.com/,1
Mike Moses Middle,"2801 PARK ST, NACOGDOCHES, TX 75961",483209010974,http://nacisd-mmms.ss5.sharpschool.com/,1
Mcmichael Middle,"4330 S E STALLINGS DR, NACOGDOCHES, TX 75961",483209010975,https://nacisd-mcmms.ss5.sharpschool.com/,1
Thomas J Rusk El,"411 N MOUND ST, NACOGDOCHES, TX 75961",483209010976,http://nacisd-tjrafa.ss5.sharpschool.com/,1
Navarro El,"380 LINK RD, SEGUIN, TX 78155",483216003567,https://www.nisd.us/o/navarro-elementary,1
Navarro Int,"300 LINK RD, SEGUIN, TX 78155",483216011228,https://is.nisd.us/,1
Brule El,"203 BROSIG AVE, NAVASOTA, TX 77868",483219013359,https://www.hisawyer.com/listings/providers/132076-brule-elementary,4
Nazareth School,"101 S FIRST AVE, NAZARETH, TX 79063",483222003573,https://www.nazarethisd.net/,2
Central Middle,"200 N 17TH ST, NEDERLAND, TX 77627",483228003576,https://www.hisawyer.com/listings/schools/132091-central-middle,3
Langham El,"800 S 12TH ST, NEDERLAND, TX 77627",483228003580,https://www.hisawyer.com/listings/providers/132087-langham-elementary,3
Needville El,"3600 MARGARET ST, NEEDVILLE, TX 77461",483231003583,https://www.needvilleisd.com/o/needville-elementary-school,1
Needville Middle,"16319 FRITZELLA, NEEDVILLE, TX 77461",483231005780,https://www.needvilleisd.com/o/needville-middle-school,1
Needville J H,"16430 HWY 36 S, NEEDVILLE, TX 77461",483231008784,"https://texas.hometownlocator.com/schools/profiles,n,needville%20j%20h,z,77461,t,pb,i,1113934.cfm",2
Crestview El,"604 N MCCOY BLVD, NEW BOSTON, TX 75570",483234003585,https://www.restaurantji.com/tx/new-boston/crestview-elementary-school-/,2
